"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
55.5040714438778	-4.55371649927007	0.845446880815889	-5.38616511882516	7.19768443999238e-08	0.00237595563364149	55.5040714438778	-4.55371649927007	0.845446880815889	-5.38616511882516	7.19768443999238e-08	0.00237595563364149
15.0709527716106	-7.25042637960125	1.43615107890909	-5.04851229517493	4.45263820035693e-07	0.00313118607860776	15.0709527716106	-7.25042637960125	1.43615107890909	-5.04851229517493	4.45263820035693e-07	0.00313118607860776
106.885206004931	1.25388617567934	0.245820553982398	5.10081909492859	3.38186692170103e-07	0.00313118607860776	106.885206004931	1.25388617567934	0.245820553982398	5.10081909492859	3.38186692170103e-07	0.00313118607860776
143.113749337589	2.77612100997703	0.544203295624943	5.10125725495476	3.37404572019073e-07	0.00313118607860776	143.113749337589	2.77612100997703	0.544203295624943	5.10125725495476	3.37404572019073e-07	0.00313118607860776
1604.27560623545	-1.41617386344335	0.281185689692321	-5.03643647368027	4.7427841239136e-07	0.00313118607860776	1604.27560623545	-1.41617386344335	0.281185689692321	-5.03643647368027	4.7427841239136e-07	0.00313118607860776
2367.78414331206	1.18486935304166	0.239309908932059	4.9511921939599	7.37602128505661e-07	0.00405804104366198	2367.78414331206	1.18486935304166	0.239309908932059	4.9511921939599	7.37602128505661e-07	0.00405804104366198
1422.77917830358	1.38755504428168	0.286293752742052	4.84661307133673	1.25587023672571e-06	0.0059223252163308	1422.77917830358	1.38755504428168	0.286293752742052	4.84661307133673	1.25587023672571e-06	0.0059223252163308
122.290131351492	5.10609747109706	1.10030522158925	4.64061913995278	3.47366831955499e-06	0.0143332239035638	122.290131351492	5.10609747109706	1.10030522158925	4.64061913995278	3.47366831955499e-06	0.0143332239035638
70.2883798424632	-1.42215043074787	0.309632016696862	-4.59303416332489	4.36847513570835e-06	0.0160225960255258	70.2883798424632	-1.42215043074787	0.309632016696862	-4.59303416332489	4.36847513570835e-06	0.0160225960255258
952.486894046839	-1.61485721406328	0.35469588319313	-4.55279378921915	5.29381572714289e-06	0.0174748857152987	952.486894046839	-1.61485721406328	0.35469588319313	-4.55279378921915	5.29381572714289e-06	0.0174748857152987
847.598636864479	0.755326696968578	0.170719977175654	4.42436034414074	9.67284521529888e-06	0.0277974049426843	847.598636864479	0.755326696968578	0.170719977175654	4.42436034414074	9.67284521529888e-06	0.0277974049426843
87.0586367961531	-4.23041414665954	0.958210188404483	-4.41491250860482	1.01050851048837e-05	0.0277974049426843	87.0586367961531	-4.23041414665954	0.958210188404483	-4.41491250860482	1.01050851048837e-05	0.0277974049426843
49.5560259611715	-1.12301902515534	0.264534273338794	-4.2452685278972	2.18331793633175e-05	0.0465889418309374	49.5560259611715	-1.12301902515534	0.264534273338794	-4.2452685278972	2.18331793633175e-05	0.0465889418309374
111.856644543248	-0.988981485847521	0.231766408422254	-4.26714765344985	1.97988125412483e-05	0.0465889418309374	111.856644543248	-0.988981485847521	0.231766408422254	-4.26714765344985	1.97988125412483e-05	0.0465889418309374
243.653526438598	-1.36387840678632	0.319664581709514	-4.26659218701216	1.98481499641597e-05	0.0465889418309374	243.653526438598	-1.36387840678632	0.319664581709514	-4.26659218701216	1.98481499641597e-05	0.0465889418309374
1400.8224122288	0.515250128358475	0.121587101225514	4.23770386138917	2.25817349074522e-05	0.0465889418309374	1400.8224122288	0.515250128358475	0.121587101225514	4.23770386138917	2.25817349074522e-05	0.0465889418309374
691.556934871756	0.5305773823246	0.125843676561462	4.21616243916289	2.48494795392837e-05	0.0482518423289268	691.556934871756	0.5305773823246	0.125843676561462	4.21616243916289	2.48494795392837e-05	0.0482518423289268
3571.30211521518	0.449062319472085	0.107706655433772	4.16930892212328	3.05524638001678e-05	0.0530808857917653	3571.30211521518	0.449062319472085	0.107706655433772	4.16930892212328	3.05524638001678e-05	0.0530808857917653
126.514706155797	-3.35918553771221	0.805158984019228	-4.17207732185223	3.01835166829922e-05	0.0530808857917653	126.514706155797	-3.35918553771221	0.805158984019228	-4.17207732185223	3.01835166829922e-05	0.0530808857917653
711.571974208502	-1.37025954473948	0.331772244982356	-4.1301210859647	3.62572219788354e-05	0.0544023135236981	711.571974208502	-1.37025954473948	0.331772244982356	-4.1301210859647	3.62572219788354e-05	0.0544023135236981
55.3865173921643	-1.4841874133871	0.35791834499567	-4.14672070917475	3.37271055978917e-05	0.0544023135236981	55.3865173921643	-1.4841874133871	0.35791834499567	-4.14672070917475	3.37271055978917e-05	0.0544023135236981
78.3681121582376	-0.949979199725681	0.229927687971897	-4.131643335803	3.60178984691791e-05	0.0544023135236981	78.3681121582376	-0.949979199725681	0.229927687971897	-4.131643335803	3.60178984691791e-05	0.0544023135236981
71.7695221547807	1.23212507989525	0.300954009466673	4.09406434584049	4.23876593275096e-05	0.0608355058435257	71.7695221547807	1.23212507989525	0.300954009466673	4.09406434584049	4.23876593275096e-05	0.0608355058435257
29.2518807100388	1.95063328986819	0.479104125841462	4.07141826725505	4.67277582100344e-05	0.0642701374380515	29.2518807100388	1.95063328986819	0.479104125841462	4.07141826725505	4.67277582100344e-05	0.0642701374380515
417.225021938142	0.852551604748456	0.210026971781429	4.05924818854071	4.92309659185752e-05	0.0650045673988867	417.225021938142	0.852551604748456	0.210026971781429	4.05924818854071	4.92309659185752e-05	0.0650045673988867
